tract,Name,Household_Income_at_Age_35_rH_gM_p25
25025070300,"Boston, MA",
24037875902,"Lexington Park, MD",
39103408201,"Medina, OH",
12071070101,"Bokeelia, FL",
20005081900,"Atchison, KS",
1097003404,"Cody, Mobile, AL",
45063021029,"Lexington, SC",
47017962201,"McKenzie, TN",
40131050404,"Owasso, OK",
9011702900,"Noank, Groton, CT",
39061010700,"West Price Hill, Cincinnati, OH",
17031836900,"East Garfield Park, Chicago, IL",
56033000200,"Sheridan, WY",
18003000704,"Fort Wayne, IN",
34013019000,"South Orange, NJ",
19009070100,"Audubon, IA",
13121010117,"Sandy Springs, GA",
19013000500,"Waterloo, IA",
39049001700,"University District, Columbus, OH",
39017011111,"Butler County, OH",
48245980000,"Port Arthur, TX",
11001006802,"Barney Circle, Washington, DC",
1069040202,"Dothan, AL",
37141920201,"Hampstead, NC",
36103147601,"Oakdale, NY",
54079020603,"Hurricane, WV",
50007000900,"South End, Burlington, VT",
26125142500,"Pontiac, MI",
51043010300,"Bluemont, VA",
51770000100,"Roanoke, VA",
55025012002,"Stoughton, WI",
40125500600,"Shawnee, OK",
40143007520,"Bixby, OK",
12033001500,"North Pensacola, Pensacola, FL",
1069040100,"Newton, AL",
1073004701,"Highland Park, Birmingham, AL",
21093001401,"Elizabethtown, KY",
27037061005,"Rosemount, MN",
6001422700,"Southside, Berkeley, CA",
47037010106,"Whites Creek, Nashville, TN",
29173470200,"New London, MO",
42009960900,"Schellsburg, PA",
17119403121,"Glen Carbon, IL",
39165030800,"Lebanon, OH",
17197883606,"University Park, IL",
36111951700,"Kingston, NY",
72113070522,"Fagot, Ponce, PR",
46013951900,"Groton, SD",
27149480300,"Morris, MN",
8031086800,,
36077591300,"Oneonta, NY",
39001770400,"West Union, OH",
13137000100,"Clarkesville, GA",
37183052507,"Northwest Raleigh, Raleigh, NC",
53063013000,"Veradale, Spokane Valley, WA",
9013881100,"Mansfield Center, Mansfield, CT",
12119911400,"Wildwood, FL",
17197883521,"Mokena, IL",
13245010105,"Augusta, GA",
29510105200,"Skinker DeBaliviere, St. Louis, MO",
17031170600,"Dunning, Chicago, IL",
11001009811,"Southeast Washington, Washington, DC",
12087971402,"Big Pine Key, FL",
12101032300,"Dade City, FL",
36067002000,"Far Westside, Syracuse, NY",
25023521102,"Whitman, MA",
48453000206,"Allandale, Austin, TX",
5043490100,"Monticello, AR",
51019030605,"Montvale, VA",
22019002100,"Iowa, LA",
4013813500,"Circle G Riggs Homestead, Chandler, AZ",
22051020505,"Kenner, LA",
24031704805,"Bethesda, MD",
27143170198,"Green Isle, MN",
36081026400,"Queens County, NY",
5129970300,"Leslie, AR",
28047002400,"Gulfport, MS",
17095001600,"Maquon, IL",
25027749200,"Uxbridge, MA",
23029956400,"Addison, ME",
33011002902,"Bedford, NH",
1073005104,"Glen Iris, Birmingham, AL",
21111010007,"Louisville, KY",
18157001000,"Highland Park, Lafayette, IN",
39109340100,"West Milton, OH",
20209040200,"Northeast, Kansas City, KS",
42091205300,"Ardmore, PA",
27137001100,"Endion, Duluth, MN",
28075000300,"Meridian, MS",
25027717100,"Berlin, MA",
12011050308,"Lauderdale Lakes, FL",
48121021201,"Denton, TX",
47065010306,"Soddy-Daisy, TN",
39085201900,"Eastlake, OH",
47165020208,"Portland, TN",
37035011501,"Catawba, NC",
45029970800,"Green Pond, SC",
37035011401,"Claremont, NC",
26075006401,"Concord, MI",
72127002100,"San Juan, PR",
1087231500,"Notasulga, AL",
48491020105,"Georgetown, TX",
17031410100,"South Side, Chicago, IL",
36109002000,"Dryden, NY",
6085507205,"Los Gatos, CA",
36029010804,"Depew, NY",
1051030901,"Deatsville, AL",
24033800413,"Lanham, MD",
6017031404,"Placerville, CA",
16055000601,"Post Falls, ID",
47187050406,"Franklin, TN",
20173009508,"Goddard, KS",
10005050701,"Millsboro, DE",
39151713201,"Canton, OH",
26093733602,"Pinckney, MI",
48201231400,"Northeast Houston, Houston, TX",
29013070200,"Butler, MO",
50027965501,"White River Junction, Hartford, VT",
39049002780,"Berwick, Bexley, OH",
17033880600,"Flat Rock, IL",
36047035000,"Kings County, NY",
26163561900,"Plymouth, MI",
39133600603,"Windham, OH",
6037189905,"Central LA, Los Angeles, CA",
55073002000,"Stratford, WI",
18181958200,"Monon, IN",
12099001910,"Century Village, West Palm Beach, FL",
53053072408,"Gig Harbor, WA",
48187210713,"Northeast Side, Schertz, TX",
36081050800,"Queens County, NY",
27047181000,"Glenville, MN",
26125157800,"West Bloomfield Township, MI",
47157021726,"Memphis, TN",
45015020707,"Goose Creek, SC",
13285960202,"LaGrange, GA",
34009020700,"Cape May County, NJ",
51073100203,"Gloucester, VA",
55079180100,"Cudahy, WI",
37183052602,"North Hills, Raleigh, NC",
12057011510,"Lutz, FL",
27163070601,"Stillwater, MN",
18069961800,"Huntington, IN",
47063100900,"Morristown, TN",
25005641500,"Fall River, MA",
55105000900,"Janesville, WI",
53033010200,"Seward Park, Seattle, WA",
28071950202,"Oxford, MS",
37025041200,"Kannapolis, NC",
27087940100,"Mahnomen, MN",
49035101700,"Central City, Salt Lake City, UT",
39049007207,"West Albany, Westerville, OH",
40109109004,"Harrah, OK",
55079006600,"North Division, Milwaukee, WI",
55105002900,"Evansville, WI",
37119003006,"Sharon Woods, Charlotte, NC",
53035091000,"Bainbridge Island, WA",
13021012200,"Macon, GA",
28117950200,"Booneville, MS",
8031007013,"East, Denver, CO",
26161420000,"Ypsilanti, MI",
9001200301,"Bethel, CT",
26073940400,"Mount Pleasant, MI",
29183311422,"St. Peters, MO",
27111961000,"Fergus Falls, MN",
47157010300,"Frayser, Memphis, TN",
55079004600,"Arlington Heights, Milwaukee, WI",
13251970600,"Sylvania, GA",
37085071302,"Sanford, NC",
17031390200,"South Side, Chicago, IL",
36081027200,"Queens County, NY",
5027950300,"Magnolia, AR",
51199050303,"Yorktown, VA",
53011040510,"Washougal, WA",
47009011301,"Maryville, TN",
36119010804,"Hartsdale, NY",
17031061100,"Wrigleyville, Chicago, IL",
45045003706,"Greenville, SC",
19155030501,"Council Bluffs, IA",
54035963400,"Cottageville, WV",
42039110400,"Linesville, PA",
32003003636,"North Las Vegas, NV",
47037019117,"Antioch, Nashville, TN",
24033803527,"Upper Marlboro, MD",
50001960200,"Ferrisburgh, VT",
25003934200,"West Stockbridge, MA",
25023542200,"Middleborough, MA",
34003019304,"Fort Lee, NJ",
6079010901,"San Luis Obispo, CA",
55063010401,"Onalaska, WI",
16045960100,"Emmett, ID",
24011955600,"Federalsburg, MD",
38089963900,"Dickinson, ND",
34003061400,"Wyckoff, NJ",
47183968102,"Martin, TN",
6059099225,"Fountain Valley, CA",
21067003703,"Masterson Station, Lexington, KY",
37183053726,"Northwest Raleigh, Raleigh, NC",
19103010400,"Hills, Iowa City, IA",
12009064202,"Melbourne, FL",
21137920400,"Crab Orchard, KY",
17115001000,"Decatur, IL",
36005011000,"Bronx County, NY",
8015000402,"Buena Vista, CO",
27035950204,"Crosslake, MN",
27109001603,"Rochester, MN",
31033954800,"Sidney, NE",
36007013301,"Endicott, NY",
21151011200,"Berea, KY",
36025970900,"Delhi, NY",
39155932200,"Girard, OH",
24510270703,"North Harford Road, Baltimore, MD",
36011042100,"Auburn, NY",
36005028600,"Bronx County, NY",
54073962200,"Saint Marys, WV",
9009190303,"Guilford, CT",
36059521200,"Massapequa, NY",
54051020200,"Moundsville, WV",
42027011702,"State College, PA",
34035050901,"Martinsville, Bridgewater, NJ",
51760010200,"Northside, Richmond, VA",
18061060300,"Corydon, IN",
21005950202,"Lawrenceburg, KY",
41067031815,"Sexton Mountain, Beaverton, OR",
6059063500,"Balboa Peninsula, Newport Beach, CA",
17031243500,"West Town, Chicago, IL",
25027747102,"Blackstone, MA",
51041100902,"Richmond, VA",
55105003002,"Edgerton, WI",
42091209000,"Pottstown, PA",
48113014132,"Valley Ranch, Irving, TX",
21073070800,"Frankfort, KY",
37001022002,"Graham, NC",
51015070100,"Craigsville, VA",
39049008340,"Southwest Columbus, Columbus, OH",
36071015004,"Kiryas Joel, NY",
29095015800,"Crossroads, Kansas City, MO",
47179061500,"Johnson City, TN",
25021442102,"Franklin, MA",
12031015923,"Secret Cove, Jacksonville, FL",
21111001700,"California, Louisville, KY",
47157009600,"East Memphis, Memphis, TN",
37147000702,"Greenville, NC",
25023526100,"Halifax, MA",
32003002957,"Las Vegas, NV",
13121006601,"Sylvan Hills, Atlanta, GA",
37189920703,"Boone, NC",
29183311735,"O'Fallon, MO",
45051051201,"Surfside Beach, SC",
51185020700,"Tazewell, VA",
25017338200,"Winchester, MA",
17043841110,"Bloomingdale, IL",
37133000202,"Jacksonville, NC",
22071013900,"Central City, New Orleans, LA",
12031013522,"Westside, Jacksonville, FL",
12101030204,"West Port, Port Richey, FL",
47157005600,"South Memphis, Memphis, TN",
12021010903,"City of Marco, Marco Island, FL",
26075005100,"Vandercook Lake, Jackson, MI",
21037051200,"Dayton, KY",
23005002800,"Westbrook, ME",
24033803508,"Glenarden, MD",
25017368101,"Lakeview, Waltham, MA",
18105001301,"Ellettsville, IN",
55133201300,"New Berlin, WI",
8031003003,"University, Denver, CO",
29510106200,"Wells-Goodfellow, St. Louis, MO",
26099264000,"Warren, MI",
18097342000,"Wayne, Indianapolis, IN",
12131950400,"Ponce de Leon, FL",
22025000100,"Harrisonburg, LA",
48439111407,"Southwest Arlington, Arlington, TX",
17031690500,"Greater Grand Crossing, Chicago, IL",
5045030900,"Conway, AR",
25017340100,"Medford, MA",
19049050807,"Waukee, IA",
39035123400,"Kamm's Corners, Cleveland, OH",
19013002700,"Waterloo, IA",
39035117900,"Cleveland, OH",
12099001402,"West Palm Beach, FL",
39023002605,"Springfield, OH",
13121010002,"Buckhead, Atlanta, GA",
25009267101,"Salisbury, MA",
18003000800,"North Highlands, Fort Wayne, IN",
22019001700,"Lake Charles, LA",
45091061401,"McConnells, SC",
51095080202,"Williamsburg, VA",
12103026701,"Sunset Lake Estates, Clearwater, FL",
42075002702,"Lebanon, PA",
20177003606,"Southwest Topeka, Topeka, KS",
48085031807,"Dallas North Estates, Plano, TX",
37183054004,"North Raleigh, Raleigh, NC",
24033801313,"Fort Washington, MD",
17031030706,"Edgewater Beach, Chicago, IL",
37129012008,"Wilmington, NC",
24047951100,"Ocean Pines, MD",
72031050401,"San Juan, PR",
37107010200,"Kinston, NC",
33011001400,"Kalivas Union, Manchester, NH",
27045960300,"Spring Valley, MN",
36065021101,"Utica, NY",
34025806502,"Monmouth County, NJ",
20151968700,"Pratt, KS",
47187050403,"Franklin, TN",
53011041011,"West Minnehaha, Vancouver, WA",
45021970503,"Gaffney, SC",
39035152502,"Euclid, OH",
72131959200,"San Sebastián, PR",
1115040106,"Odenville, AL",
20051072600,"Victoria, KS",
29185480100,"Lowry City, MO",
12057010810,"Tampa, FL",
1097007202,"Coden, AL",
20133951700,"Chanute, KS",
19155021602,"Treynor, IA",
39057220100,"Bellbrook, OH",
26081000100,"Creston, Grand Rapids, MI",
22071003702,"Fairgrounds, New Orleans, LA",
72107954901," County, PR",
6037800410,"Malibu, CA",
37125950702,"Pinehurst, NC",
72143550602,"Vega Alta, PR",
11001008410,"Northeast Washington, Washington, DC",
42045409300,"Havertown, PA",
37085071303,"Sanford, NC",
25027707500,"Gardner, MA",
9001081200,"Stratford, CT",
12099005409,"Hypoluxo Island, Lantana, FL",
13121005700,"Pittsburgh, Atlanta, GA",
24027606806,"Kings Contrivance, Laurel, MD",
48113014138,"Las Colinas, Irving, TX",
25017333300,"Woburn, MA",
36081120100,"Queens County, NY",
54039010100,"Dunbar, WV",
48019000200,"Medina, TX",
36073401300,"Kent, NY",
17015960300,"Savanna, IL",
1033020901,"Tuscumbia, AL",
42101036000,"Northeast Philadelphia, Philadelphia, PA",
1015002000,"Anniston, AL",
37027031401,"Granite Falls, NC",
42003560600,"Pittsburgh, PA",
6075040200,"Inner Richmond, San Francisco, CA",
53033008300,"Downtown, Seattle, WA",
24003750202,"Brooklyn Park, MD",
47167040800,"Brighton, TN",
34023001300,"Highland Park, NJ",
24510150400,"Mondawmin, Baltimore, MD",
12009067100,"Patrick Air Force Base, FL",
36081043400,"Queens County, NY",
12071001907,"Fort Myers, FL",
48453002429,"Austin, TX",
28027950100,"Coahoma, MS",
42017101503,"Southampton, PA",
23031030203,"Sanford, Sanford, ME",
36021001300,"Hudson, NY",
6085504901,"Santa Clara, CA",
55121100100,"Osseo, WI",
5001480700,"DeWitt, AR",
39035182104,"Seven Hills, OH",
31109003604,"Lincoln, NE",
72071410600," County, PR",
53049950300,"South Bend, WA",
56035000102,"Pinedale, WY",
28121020210,"Brandon, MS",
18039000802,"Middlebury, IN",
40027200100,"Larsh / Miller, Norman, OK",
72071410701,"Isabela, PR",
26093730101,"Howell, MI",
39175938100,"Carey, OH",
1089002400,"Huntsville, AL",
41051008001,"Northeast Portland, Portland, OR",
18097380402,"Indianapolis, IN",
8005015500,,
25027703300,"Athol, MA",
24510270901,"New Northwood, Baltimore, MD",
12001000302,"Stephen Foster, Gainesville, FL",
29053950200,"Boonville, MO",
40081961600,"Chandler, OK",
18079960200,"North Vernon, IN",
42017106401,"Quakertown, PA",
55027961200,"Horicon, WI",
39103416000,"Brunswick, OH",
21111012302,"Louisville, KY",
22071001739,"Little Woods, New Orleans, LA",
13121008201,"Collier Heights, Atlanta, GA",
24033801702,"Temple Hills, MD",
44007016900,"Pawtucket, RI",
39155920300,"Warren, OH",
54085962500,"Harrisville, WV",
42027012600,"State College, PA",
42071012403,"Ephrata, PA",
48121021404,"Corinth, TX",
17031431400,"South Shore, Chicago, IL",
37097061403,"Mooresville, NC",
17143002800,"Peoria, IL",
25005653101,"Smith Mills, Dartmouth, MA",
37063002027,"Durham, NC",
36007014100,"Johnson City, NY",
18097321900,"Indianapolis, IN",
25005653102,"Dartmouth, MA",
45077010601,"Easley, SC",
22051024800,"Metairie, LA",
26163579900,"Dearborn, MI",
42039111900,"Atlantic, PA",
47065010901,"Chattanooga, TN",
39095008901,"Whitehouse, OH",
37127010601,"Goldrock, Rocky Mount, NC",
9003514101,"Buckley, Manchester, CT",
42033331500,"Mahaffey, PA",
48367140502,"Weatherford, TX",
29107090300,"Waverly, MO",
49047968401,"Vernal, UT",
42047950500,"Johnsonburg, PA",
13279970400,"Vidalia, GA",
18097356200,"Mile Square, Indianapolis, IN",
53033022703,"Bridle Trails, Kirkland, WA",
47165021005,"Goodlettsville, TN",
17119401200,"Wood River, IL",
19163013705,"Bettendorf, IA",
1025957601,"Thomasville, AL",
39009972900,"The Plains, OH",
42101023700,"Mount Airy, Philadelphia, PA",
20069962600,"Cimarron, KS",
18067010400,"Kokomo, IN",
24003730800,"Arnold, MD",
26093724002,"Howell, MI",
25021417601,"Quincy, MA",
36081067700,"Queens County, NY",
13023790300,"Cochran, GA",
72113071500,"Ponce, PR",
42047950900,"Weedville, PA",
36061004500,"Lower Manhattan, New York, NY",
39035120500,"Union - Miles Park, Cleveland, OH",
30081000700,"Darby, MT",
26163535600,"Aviation Sub., Detroit, MI",
55021971100,"Fall River, WI",
23023970301,"Topsham, ME",
54047954504,"Raysal, WV",
21193970300,"Hazard, KY",
13223120104,"Dallas, GA",
26049002700,"Flint, MI",
47157021111,"Memphis, TN",
47037015630,"Antioch, Nashville, TN",
25025981502,"Revere, MA",
11001007407,"Barry Farm, Washington, DC",
48439105406,"Fort Worth, TX",
26115833800,"Temperance, MI",
18105001303,"Bloomington, IN",
33011002000,"Piscataquog, Manchester, NH",
16001002224,"Southwest Ada County Alliance, Boise, ID",
53011040413,"Battle Ground, WA",
13021012300,"Macon, GA",
4013050609,"Sundance, Buckeye, AZ",
36105950100,"Sullivan County, NY",
24027605102,"Fulton, MD",
53015002100,"Broadway, Longview, WA",
37145920602,"Hurdle Mills, NC",
42003429600,"Pittsburgh, PA",
18057110805,"Hawthorn Hills, Fishers, IN",
5131010301,"Fort Smith, AR",
1073012911,"Vestavia Hills, AL",
51013103503,"Crystal City, Arlington, VA",
49049010404,"Spanish Fork, UT",
42079210500,"Duryea, PA",
12127092500,"Daytona Beach International Airport, Daytona Beach, FL",
51590000700,"Danville, VA",
21101020701,"Henderson, KY",
36081118100,"Queens County, NY",
31055007506,"Elkhorn, Omaha, NE",
51760060900,"South Richmond, Richmond, VA",
51149850100,"Hopewell, VA",
53015000400,"Old West Side, Longview, WA",
27061481000,"Bovey, MN",
30087000300,"Colstrip, MT",
54047954503,"Welch, WV",
42071011200,"Columbia, PA",
4013217300,"South Scottsdale, Scottsdale, AZ",
41051004900,"Northwest District, Portland, OR",
15003003101,"Mānoa, Honolulu, HI",
13121011800,"English Avenue, Atlanta, GA",
24013508102,"Hampstead, MD",
22085000400,"Many, LA",
36117021502,"Wolcott, NY",
39145003500,"Portsmouth, OH",
39049002770,"Eastmoor, Columbus, OH",
12115001403,"Sarasota, FL",
51153901503,"Gainesville, VA",
27003050607,"Coon Rapids, MN",
31109003704,"Lincoln, NE",
36035970300,"Gloversville, NY",
42079214200,"Nanticoke, PA",
24035811000,"Chester, MD",
26155031301,"Byron, MI",
26093743800,"Whitmore Lake, MI",
55121100200,"Strum, WI",
45083023102,"Wellford, SC",
18097321002,"Washington Township, Indianapolis, IN",
18163003400,"North Country Club, Evansville, IN",
38035010801,"Grand Forks, ND",
28115950102,"Ecru, MS",
72129220100," County, PR",
45019004901,"Isle of Palms, SC",
47157010720,"Memphis, TN",
36081073700,"Queens County, NY",
2090001000,"Fairbanks, AK",
24047951000,"Berlin, MD",
48477170600,"Chappell Hill, TX",
18059410900,"Greenfield, IN",
42095016300,"Catasauqua, PA",
55079018400,"Bay View, Milwaukee, WI",
1047956201,"Selma, AL",
6037115103,"Northridge, Los Angeles, CA",
48439111018,"Crowley, TX",
17165955900,"Harrisburg, IL",
51107611803,"South Riding, VA",
42017105808,"Fairless Hills, PA",
48201331900,"South Park, Houston, TX",
48185180400,"Washington, TX",
39035141100,"Cleveland Heights, OH",
25023501202,"Hingham, MA",
47149040305,"Smyrna, TN",
27053980000,"Saint Paul, MN",
26163557200,"Livonia, MI",
17043842706,"Glen Ellyn, IL",
13029920306,"Buckhead, Richmond Hill, GA",
18181958400,"Monticello, IN",
25021417701,"Quincy, MA",
13151070110,"Stockbridge, GA",
24510070200,"Madison - Eastend, Baltimore, MD",
39113020400,"Dayton, OH",
26025003700,"Marshall, MI",
27025110700,"Shafer, MN",
47037019600,"Nashville, TN",
6017030704,"El Dorado Hills, CA",
37191001000,"Goldsboro, NC",
1133965501,"Addison, AL",
34023002604,"Iselin, Woodbridge Township, NJ",
1073002305,"Crestwood North, Birmingham, AL",
12105012802,"Winter Haven, FL",
42029306501,"Landenberg, PA",
13089023801,"Atlanta, GA",
24017851302,"Hughesville, MD",
18097340101,"Wayne, Indianapolis, IN",
6087100400,"Santa Cruz, CA",
17037002200,"DeKalb, IL",
25025100200,"Franklin Field South, Boston, MA",
50025968100,"Whitingham, VT",
26057001000,"Ithaca, MI",
9001061500,"Fairfield, CT",
36119006900,"Larchmont, NY",
23003951300,"Caribou, ME",
45045002005,"Greenville, SC",
39091003900,"Huntsville, OH",
27003050505,"Anoka, MN",
6013385200,"El Cerrito, CA",
39095005503,"Toledo, OH",
13307960100,"Preston, GA",
21173920500,"Jeffersonville, KY",
72139060401," County, PR",
36079010600,"Cold Spring, NY",
40109106608,"Central Oklahoma City, Oklahoma City, OK",
19079960100,"Webster City, IA",
24005402405,"Gwynn Oak, Baltimore, MD",
37073970200,"Gates, NC",
13219030200,"Watkinsville, GA",
46127020300,"North Sioux City, SD",
36081147100,"Queens County, NY",
25021417501,"North Quincy, Quincy, MA",
55019950700,"Neillsville, WI",
22071002700,"Seventh Ward, New Orleans, LA",
47037012600,"East Nashville, Nashville, TN",
39061023300,"Amberley, OH",
51179010103,"Stafford, VA",
41019080000,"Roseburg, OR",
51680001400,"Liberty University, Lynchburg, VA",
32003005847,"Las Vegas, NV",
8069002401,"Red Feather Lakes, CO",
27123032100,"Midway, Saint Paul, MN",
12099007759,"Wellington, FL",
37081012510,"Friendly Acres, Greensboro, NC",
9003477101,"Suffield, CT",
53063013100,"Greenacres, Spokane Valley, WA",
28159950100,"Louisville, MS",
1013952700,"Greenville, AL",
19057000700,"Burlington, IA",
19187000500,"Fort Dodge, IA",
47005963300,"Camden, TN",
39007001301,"Williamsfield, OH",
22017024503,"Shreveport, LA",
4013116728,"Ahwatukee Foothills Village, Phoenix, AZ",
