tract,Name,Household_Income_at_Age_35_rW_gF_p25
25013801501,"Pine Point, Springfield, MA",34963
48453002434,"Creedmoor, TX",34963
26029000900,"East Jordan, MI",34962
19083480200,"Iowa Falls, IA",34962
47149040501,"Murfreesboro, TN",34962
48491020113,"Georgetown, TX",34962
53061052603,"Lake Stevens, WA",34961
29033960300,"Carrollton, MO",34961
6019006403,"Squaw Valley, CA",34960
42129802600,"Jeannette, PA",34960
54051020900,"Moundsville, WV",34959
13255160800,"Griffin, GA",34959
41043030902,"Lebanon, OR",34959
2020001731,"Northeast Anchorage, Anchorage, AK",34958
6013314102,"Pittsburg, CA",34958
18085961300,"Leesburg, IN",34958
31055003401,"Hanscom Park, Omaha, NE",34958
26025001600,"Battle Creek, MI",34958
27003050808,"Blaine, MN",34958
53063001100,"Northwest Spokane, Spokane, WA",34957
12111381603,"Port St. Lucie, FL",34957
9015800300,"Willimantic, Windham, CT",34957
13067031406,"Austell, GA",34957
23001010700,"Auburn, ME",34957
48113011701,"Pleasant Grove, Dallas, TX",34956
19153010702,"Mitchellville, IA",34956
37133000102,"Swansboro, NC",34956
17167001100,"Oaks, Springfield, IL",34955
12015030502,"Oakland Hills, Rotonda West, FL",34955
42069102900,"South Side, Scranton, PA",34955
36027160003,"Rhinebeck Village, Rhinebeck, NY",34955
24003730505,"South Gate, Glen Burnie, MD",34954
34009021701,"Cape May, NJ",34954
6071009710,"Apple Valley, CA",34953
26045020602,"Charlotte, MI",34953
37169070504,"King, NC",34952
47093006208,"Knoxville, TN",34952
50021962400,"Pittsford, VT",34952
18135951700,"Winchester, IN",34952
26049012801,"Gaines, MI",34952
5083950600,"Booneville, AR",34952
22115950500,"Leesville, LA",34951
23017966100,"West Paris, ME",34951
37057060304,"Lexington, NC",34950
48471790700,"Huntsville, TX",34949
48229950300,"Fort Hancock, TX",34949
10003014907,"Bear, DE",34949
53053073001,"Roy, WA",34949
49007000100,"Price, UT",34948
6073013906,"Spring Valley, CA",34947
13151070111,"Stockbridge, GA",34947
48441010900,"North E. Hwy 80, Abilene, TX",34947
54099020300,"Kenova, WV",34946
55127001501,"Lake Geneva, WI",34945
51013102600,"Douglas Park, Arlington, VA",34944
17143003601,"Chillicothe, IL",34943
12033003508,"Green Acres, Pensacola, FL",34943
13001950500,"Baxley, GA",34943
19183960300,"Washington, IA",34943
6037571000,"Lakewood, CA",34943
55063000800,"La Crosse, WI",34942
6037408402,"La Puente, CA",34941
51179010303,"Fredericksburg, VA",34940
34005702802,"Willingboro, NJ",34940
27053008400,"Powderhorn, Minneapolis, MN",34938
24017850902,"Waldorf, MD",34938
13097080604,"Douglasville, GA",34938
25021418003,"Quincy, MA",34938
12127091005,"Oakdale, Osteen, FL",34936
27059130502,"Isanti, MN",34936
48491020327,"North Buttercup Creek, Cedar Park, TX",34935
12105013102,"Auburndale, FL",34935
39107967400,"Celina, OH",34935
48455950100,"Apple Springs, TX",34935
12105012802,"Winter Haven, FL",34935
25015820101,"Ware, Ware, MA",34934
53061053202,"Stanwood, WA",34934
42111020700,"Somerset, PA",34934
29069360900,"Hornersville, MO",34934
25027703200,"Athol, MA",34934
45019004609,"Mount Pleasant, SC",34933
20173009512,"Wichita, KS",34933
1025957901,"Jackson, AL",34933
29081950300,"Bethany, MO",34933
37183052705,"Brentwood Estates, Raleigh, NC",34933
19033950300,"Mason City, IA",34932
28113950101,"McComb, MS",34932
47139950100,"Turtletown, TN",34931
39119911100,"Dresden, OH",34930
40131050101,"Claremore, OK",34928
44007015000,"Pawtucket, RI",34928
39035138109,"Brook Park, OH",34927
21213970300,"Franklin, KY",34927
37163970600,"Clinton, NC",34927
47053967100,"Medina, TN",34926
6037187300,"Silver Lake, Los Angeles, CA",34926
18077966500,"Madison, IN",34926
12103023100,"Saint Petersburg, FL",34925
22051027602,"Bridge City, LA",34925
45015020724,"Goose Creek, SC",34924
30063000800,"River Road, Missoula, MT",34924
18055954800,"Bloomfield, IN",34924
25009211402,"Danvers, MA",34924
17057953400,"Canton, IL",34924
45035010814,"Ladson, SC",34923
32003005607,"Mesquite, NV",34923
37191000800,"Mount Olive, NC",34922
12019031108,"Keystone Heights, FL",34922
21069920100,"Flemingsburg, KY",34922
6037552601,"Norwalk, CA",34922
12103025401,"Clearwater, FL",34921
39169001000,"Orrville, OH",34921
6099000602,"Modesto, CA",34921
51810040600,"Northwest, Virginia Beach, VA",34920
9009350500,"Waterbury, CT",34920
26099250600,"Saint Clair Shores, MI",34920
20209044303,"Bethel Welborn, Kansas City, KS",34919
1125010702,"Cottondale, AL",34919
30067000300,"Livingston, MT",34919
32003003244,"Firethorne, Las Vegas, NV",34919
6081603000,"Sharp Park, Pacifica, CA",34919
39153531802,"Akron, OH",34919
39007001002,"Geneva, OH",34918
1055000400,"Gadsden, AL",34918
23011020500,"Albion, ME",34918
27145000602,"St. Cloud, MN",34917
54053955000,"Point Pleasant, WV",34917
21117064800,"Fort Mitchell, KY",34917
36059411500,"Hewlett, NY",34916
33017081400,"Dover, NH",34916
12035060303,"Palm Coast, FL",34916
1069041900,"Ashford, AL",34916
31055007432,"Northwest Omaha, Omaha, NE",34916
21111012301,"Cloverleaf, Louisville, KY",34916
35009000900,"Cannon Air Force Base, NM",34914
18157001900,"Lafayette, IN",34913
8041001500,"Colorado Springs, CO",34913
40123089200,"Ada, OK",34912
12091020100,"Baker, FL",34912
24013501001,"Taneytown, MD",34911
6053013000,"Monterey, CA",34911
13261950200,"Americus, GA",34911
48113007823,"Vickery Meadow, Dallas, TX",34910
45091061302,"Rock Hill, SC",34910
48453000307,"Cherrywood, Austin, TX",34909
17117956500,"Carlinville, IL",34909
37105030101,"Sanford, NC",34909
29095011900,"Independence, MO",34908
18085960900,"Syracuse, IN",34908
55059002904,"Trevor, WI",34908
36009961000,"Olean, NY",34906
18151971400,"Angola, IN",34906
6065043244,"Murrieta, CA",34906
23025966400,"North Anson, Anson, ME",34905
17019005600,"Urbana, IL",34905
4013422104,"Mesa, AZ",34904
37165010102,"Laurinburg, NC",34903
32003002302,"Las Vegas, NV",34903
39167020101,"Belpre, OH",34902
48001950500,"Palestine, TX",34900
18079960600,"North Vernon, IN",34900
18005011200,"Hope, IN",34899
51790000400,"Staunton, VA",34899
6067008208,"Windham Ranch, Orangevale, CA",34899
12103024906,"Pinellas Park, FL",34899
36001012900,"Cohoes, NY",34898
26163545500,"Detroit, MI",34898
36007012101,"Binghamton, NY",34897
49049002500,"Maeser, Provo, UT",34897
12031013403,"Westside, Jacksonville, FL",34897
6041105000,"Novato, CA",34897
21015070606,"Walton, KY",34896
12083002001,"Ocala, FL",34895
40027201405,"Norman, OK",34895
48113016903,"Wilmer, TX",34894
42041011902,"Carlisle, PA",34894
40143007511,"Broken Arrow, OK",34893
42045402600,"Darby, PA",34892
6059001503,"Brea, CA",34892
27003050816,"Circle Pines, MN",34892
32003003313,"Las Vegas, NV",34892
40041375900,"Eucha, OK",34891
13063040515,"Riverdale, GA",34891
53033004400,"Northeast Seattle, Seattle, WA",34891
51061930705,"Bealeton, VA",34891
51009010504,"Madison Heights, VA",34891
26117970500,"Howard City, MI",34890
17019000700,"Champaign, IL",34890
53031950500,"Port Townsend, WA",34890
53011040412,"Pleasant Valley, Ridgefield, WA",34889
41059950600,"Pendleton, OR",34889
24003701101,"Riva, MD",34889
45025950101,"Pageland, SC",34889
29043020203,"Nixa, MO",34888
35001001900,"Spruce Park, Albuquerque, NM",34888
10003012500,"Wilmington, DE",34888
6073020108,"Central Escondido, Escondido, CA",34888
17137952000,"Jacksonville, IL",34888
22051020101,"Bucktown, Metairie, LA",34888
8043978500,"Cañon City, CO",34887
48021950802,"Cedar Creek, TX",34887
25011041000,"Greenfield, MA",34887
24047950100,"Ocean City, MD",34886
39049007512,"Brittany Hills, Columbus, OH",34886
5019953800,"Arkadelphia, AR",34886
1015002501,"Alexandria, AL",34885
6071008404,"North Redlands, Redlands, CA",34885
12055961603,"Lake Placid, FL",34884
36087011504,"Spring Valley, NY",34884
4013112503,"Maryvale Village, Phoenix, AZ",34884
16005000700,"Pocatello, ID",34884
18049953500,"Akron, IN",34883
44007015800,"Pawtucket, RI",34883
12127091024,"Deltona Lakes, Deltona, FL",34882
51025930201,"Lawrenceville, VA",34882
23015975200,"Waldoboro, ME",34881
6059099407,"Huntington Beach, CA",34880
6109004200,"Groveland, CA",34880
53077001701,"Yakima, WA",34879
39025041101,"Batavia, OH",34878
36115092000,"Eagle Bridge, NY",34878
40089098700,"Idabel, OK",34877
26125122200,"Ortonville, Brandon Township, MI",34877
37057062001,"Denton, NC",34877
48181000901,"Denison, TX",34877
25025140300,"Stony Brook / Cleary Square, Boston, MA",34877
47093004609,"Cedar Bluff, Knoxville, TN",34877
10005050602,"Millsboro, DE",34876
6073003204,"National City, CA",34876
28013950300,"Calhoun City, MS",34876
19157370400,"Grinnell, IA",34875
6081610602,"Fair Oaks, Menlo Park, CA",34875
5015950400,"Green Forest, AR",34875
36061003800,"East Village, New York, NY",34875
6059001103,"Los Nietos, La Habra, CA",34874
4019002702,"Richland Heights East, Tucson, AZ",34874
26031960700,"Afton, MI",34874
37035011200,"Newton, NC",34874
39169000300,"Wooster, OH",34873
39135430100,"Lewisburg, OH",34873
18127050800,"Valparaiso, IN",34873
24011955000,"Marydel, MD",34873
39153501100,"Elizabeth Park Valley, Akron, OH",34873
27057070500,"Park Rapids, MN",34873
48291701200,"Liberty, TX",34873
6071010415,"Twentynine Palms, CA",34872
26023950200,"Union City, MI",34872
31109002002,"Everett, Lincoln, NE",34872
48127950200,"Carrizo Springs, TX",34872
35011960100,"Fort Sumner, NM",34871
36101961200,"Bath, NY",34871
26159011800,"Paw Paw, MI",34870
18097320903,"Washington Township, Indianapolis, IN",34868
4013111402,"Camelback East Village, Phoenix, AZ",34868
6037403303,"Valle Lindo, Diamond Bar, CA",34868
24021751002,"Frederick, MD",34868
48113014309,"Las Colinas, Irving, TX",34867
26161405200,"Bryant Pattengill East, Ann Arbor, MI",34867
36029010202,"Buffalo, NY",34866
42003521302,"Monroeville, PA",34866
39155932500,"McDonald, OH",34865
42017100303,"Bristol, PA",34865
18081610401,"Greenwood, IN",34864
47107970700,"Etowah, TN",34864
42073000900,"New Castle, PA",34864
48047950200,"Falfurrias, TX",34863
28033070221,"Desoto County, MS",34863
39085202100,"Willowick, OH",34863
6013369002,"San Pablo, CA",34863
4019004327,"Colonias La Canada, Sahuarita, AZ",34863
55075960100,"Niagara, WI",34863
48201311700,"Southeast Houston, Houston, TX",34863
36117020500,"Marion, NY",34863
17113001403,"Bloomington, IL",34862
6073010103,"Egger Highlands, San Diego, CA",34862
4013112302,"Maryvale Village, Phoenix, AZ",34862
13027960300,"Quitman, GA",34862
37019020303,"Bolivia, NC",34862
24001000300,"Cumberland, MD",34861
48361020900,"Orange, TX",34861
29023950100,"Poplar Bluff, MO",34860
26005030702,"Allegan, MI",34860
39049006943,"Devonshire, Columbus, OH",34860
1073010200,"Bessemer, AL",34859
39035152303,"Euclid, OH",34858
25027722100,"Barre, MA",34858
18097322300,"Meridian-Kessler, Indianapolis, IN",34857
45063020703,"West Columbia, SC",34857
5143011102,"Fayetteville, AR",34857
18077966100,"Madison, IN",34855
26163565300,"Westland, MI",34855
34031180202,"Paterson, NJ",34855
29127960400,"Hannibal, MO",34854
17115002904,"Decatur, IL",34854
17051950800,"Vandalia, IL",34854
48375014500,"Amarillo, TX",34854
29189211332,"Hazelwood, MO",34853
6059075202,"Artesia Pilar, Santa Ana, CA",34852
39071955100,"Hillsboro, OH",34852
18097381204,"Perry Township, Indianapolis, IN",34851
18061060600,"Elizabeth, IN",34850
26135970400,"Mio, MI",34849
37033930200,"Blanch, NC",34849
32019960103,"Fernley, NV",34849
25001014402,"East Falmouth, Falmouth, MA",34848
55025011505,"Sun Prairie, WI",34848
28089030600,"Canton, MS",34848
55105001202,"Janesville, WI",34847
29209090200,"Cape Fair, MO",34846
13097080402,"Winston, GA",34846
13239960300,"Georgetown, GA",34846
29161890700,"Rolla, MO",34846
22095070600,"Garyville, LA",34844
37195000400,"Wilson, NC",34843
25017338200,"Winchester, MA",34843
12057013205,"East County Civic Group, Valrico, FL",34843
51760040700,"Museum District, Richmond, VA",34842
27123031600,"Payne - Phalen, Saint Paul, MN",34842
27017940000,"Cloquet, MN",34840
48485013100,"Wichita Falls, TX",34840
51710001700,"Talbot Park, Norfolk, VA",34840
48453001503,"Skyview, Austin, TX",34840
54069001800,"Wheeling, WV",34840
6071000103,"Chino Hills, CA",34839
53057952500,"Mount Vernon, WA",34838
29019001803,"Columbia, MO",34838
26147644000,"Marine City, MI",34838
4013109703,"Maryvale Village, Phoenix, AZ",34838
39061022602,"Cincinnati, OH",34838
21059001300,"Owensboro, KY",34838
12129010201,"Crawfordville, FL",34837
12057010810,"Tampa, FL",34837
12115001803,"Sarasota, FL",34837
37065020300,"Meadowbrook, Rocky Mount, NC",34837
1103000200,"Decatur, AL",34837
13219030600,"Bishop, GA",34837
9009155000,"West Haven, CT",34836
50023954300,"Washington County, VT",34836
5119003711,"Stonehill, North Little Rock, AR",34836
13153021000,"Warner Robins, GA",34835
36001013706,"Loudonville, NY",34835
42003523600,"Pittsburgh, PA",34834
12069030410,"Lady Lake, FL",34834
47093004611,"Cedar Bluff, Knoxville, TN",34834
27083360700,"Tracy, MN",34834
39061005302,"Hyde Park, Cincinnati, OH",34834
37081014410,"High Point, NC",34834
47121960300,"Decatur, TN",34833
39013011700,"Bellaire, OH",34833
55025003002,"Madison, WI",34833
18175967200,"Salem, IN",34832
51107611501,"Sterling, VA",34832
12079110400,"Madison, FL",34832
6077002800,"Stockton, CA",34831
12009068101,"Cleggmoor, Cocoa Beach, FL",34831
6037431100,"Monrovia, CA",34829
55141010500,"Marshfield, WI",34829
26107960900,"Mecosta, MI",34829
21117063605,"Independence, KY",34829
51067020400,"Wirtz, VA",34829
39035107000,"Old Brooklyn, Cleveland, OH",34829
54079020700,"Hurricane, WV",34829
5011950200,"Warren, AR",34828
1003011202,"Fairhope, AL",34827
1031010500,"Elba, AL",34827
42069112600,"Old Forge, PA",34827
12103028002,"Don Cesar, Saint Pete Beach, FL",34827
6065043306,"Hemet, CA",34827
42049002300,"Erie, PA",34827
39007001200,"Kingsville, OH",34826
45045002506,"Greer, SC",34826
12057011606,"Town N Country Alliance, Tampa, FL",34825
42133023302,"Red Lion, PA",34825
6097153705,"Forestville, CA",34825
21085950500,"Leitchfield, KY",34824
21109960300,"Annville, KY",34824
51165011600,"Bridgewater, VA",34824
17189950100,"Hoyleton, IL",34823
47125100500,"Clarksville, TN",34823
48029180400,"Inner West Side, San Antonio, TX",34823
13147960100,"Hartwell, GA",34823
6067003300,"Southwestern Sacramento, Sacramento, CA",34823
55071000800,"Manitowoc, WI",34823
19125030700,"Bussey, IA",34822
37183054500,"Southwest Raleigh, Raleigh, NC",34822
6113010608,"Davis, CA",34821
4013082009,"Maryvale Village, Phoenix, AZ",34821
55075960800,"Crivitz, WI",34821
26049011902,"Davison, MI",34821
53039950100,"Goldendale, WA",34821
4003001702,"Sierra Vista, AZ",34820
51179010206,"Stafford, VA",34820
26147633200,"North Street, MI",34820
47093006103,"Powell, TN",34820
13207050101,"Forsyth, GA",34820
8001008200,"Morris Heights, Aurora, CO",34820
6065042720,"Homeland, CA",34820
26105950100,"Fountain, MI",34820
6067003101,"Southeastern Sacramento, Sacramento, CA",34819
18157010201,"West Lafayette, IN",34819
54005958200,"Ridgeview, WV",34818
42049011600,"North East, PA",34818
41005023403,"Sandy, OR",34818
28027950400,"Clarksdale, MS",34818
26091062200,"Blissfield, MI",34818
6037574400,"Plaza, Long Beach, CA",34817
36081004700,"Queens County, NY",34817
12039020600,"Midway, FL",34815
23025967000,"Mercer, ME",34815
48385950100,"Leakey, TX",34813
39093070102,"Spring Valley, Elyria, OH",34813
47187050601,"Franklin, TN",34813
53053071403,"Spanaway, WA",34813
6107001601,"Farmersville, CA",34813
48029181821,"Country View, San Antonio, TX",34813
5115951100,"Atkins, AR",34812
8031003703,"Central, Denver, CO",34812
16001010321,"Meridian, ID",34811
53061051925,"Canyon Park, Bothell, WA",34811
24033801006,"Upper Marlboro, MD",34811
48381020500,"Amarillo, TX",34811
13157010701,"Jefferson, GA",34811
5009790400,"Harrison, AR",34811
25027711000,"Fitchburg, MA",34810
18033020200,"Auburn, IN",34810
29077001200,"Seminole Holland, Springfield, MO",34810
17135957400,"Witt, IL",34810
32003005902,"Moapa, NV",34809
4013618600,"Deer Valley, Phoenix, AZ",34809
47163041000,"Kingsport, TN",34808
35001000120,"Aztec, Albuquerque, NM",34808
22061960200,"Simsboro, LA",34808
6037555103,"Lakewood, CA",34807
21111004600,"Beechmont, Louisville, KY",34807
39049004610,"Westgate, Columbus, OH",34807
12133970301,"Chipley, FL",34806
20177003700,"Topeka, KS",34806
23001044000,"Livermore Falls, ME",34806
48113000500,"Oak Lawn, Dallas, TX",34806
6073013309,"Chula Vista, CA",34806
53053062600,"South Tacoma, Tacoma, WA",34805
24003706401,"Annapolis, MD",34805
42049000900,"Erie, PA",34805
4013071906,"Countryside Manor, Peoria, AZ",34805
48453002312,"Montopolis, Austin, TX",34804
42133020922,"York Haven, PA",34804
21207960400,"Russell Springs, KY",34804
51177020306,"Fredericksburg, VA",34804
42095017703,"Bethlehem, PA",34804
37067003002,"Winston-Salem, NC",34803
42101018400,"North Philadelphia, Philadelphia, PA",34803
47007953100,"Pikeville, TN",34803
40071001301,"Blackwell, OK",34802
1033020704,"Muscle Shoals, AL",34802
42041010500,"Camp Hill, PA",34802
48113007202,"Northwest Dallas, Dallas, TX",34801
12095016807,"Orlando, FL",34801
13131950400,"Cairo, GA",34800
48139061100,"Waxahachie, TX",34800
13215010501,"Columbus, GA",34800
32003005852,"Rhodes Ranch, Las Vegas, NV",34799
42069100800,"Scranton, PA",34799
37127011400,"Bailey, NC",34799
8013013702,"Nederland, CO",34799
6065043008,"Lake Elsinore, CA",34798
42007604000,"Ambridge, PA",34797
13231010300,"Concord, GA",34797
12111382111,"Port St. Lucie, FL",34796
51001090700,"Melfa, VA",34796
44003021002,"Warwick, RI",34796
17121952600,"Centralia, IL",34796
21037052100,"Bellevue, KY",34796
41051009803,"Centennial, Portland, OR",34796
37003040100,"Hiddenite, NC",34795
48113017101,"Dallas, TX",34795
48201252200,"Houston Farms, Houston, TX",34795
29213480501,"Ridgedale, MO",34794
26115831900,"Monroe, MI",34794
21121930100,"Scalf, KY",34793
6019003900,"Kerman, CA",34793
42101004002,"Lower Moyamensing, Philadelphia, PA",34793
13045910703,"Carrollton, GA",34792
29095006700,"Midtown - Westport, Kansas City, MO",34792
13127000900,"Brunswick, GA",34792
6101050403,"Yuba City, CA",34791
6071008901,"San Bernardino County, CA",34791
42105950300,"Coudersport, PA",34791
13047030700,"Fort Oglethorpe, GA",34791
26145011800,"Saginaw, MI",34790
6059110202,"Southwest Anaheim, Buena Park, CA",34790
18003003304,"Northcrest, Fort Wayne, IN",34790
1097007101,"Westfield, Theodore, AL",34790
36003951000,"Wellsville, NY",34789
9001021500,"West Side - Waterside - South End, Stamford, CT",34789
6065043005,"Lake Elsinore, CA",34789
28091950300,"Columbia, MS",34789
27025110302,"North Branch, MN",34788
