tract,Name,Household_Income_at_Age_35_rB_gF_p25
13057090904,"Woodstock, GA",26070
28109950600,"Picayune, MS",26070
37071033400,"Gastonia, NC",26069
9003501200,"North End, Hartford, CT",26069
22071007501,"Holly Grove, New Orleans, LA",26068
55079000501,"Timmerman West, Milwaukee, WI",26068
6001428700,"Alameda, CA",26067
6071009715,"Apple Valley, CA",26067
12086000408,"Miami, FL",26065
24510270702,"Harford - Echodale - Perring Parkway, Baltimore, MD",26065
24017850901,"Waldorf, MD",26064
48167722200,"Texas City, TX",26064
13089021305,"Atlanta, GA",26063
22089062800,"Boutte, LA",26061
48201422301,"Greater Fondren Southwest, Houston, TX",26060
36055003805,"Strong, Rochester, NY",26060
28049010700,"Raymond, MS",26059
4013082010,"Arizona Homes, Phoenix, AZ",26059
37067001601,"Winston-Salem, NC",26057
48121021716,"Lewisville, TX",26057
6037542105,"Compton, CA",26057
24021750300,"Frederick, MD",26056
12011010702,"Pompano Beach, FL",26056
51710006607,"Bromley, Norfolk, VA",26056
45019002900,"West Ashley, Charleston, SC",26056
36047030500,"Kings County, NY",26054
48201254300,"Baytown, TX",26054
48051970200,"Caldwell, TX",26053
13255160100,"Griffin, GA",26053
42003509400,"Turtle Creek, PA",26052
39061021604,"Cincinnati, OH",26052
27053005901,"Central Minneapolis, Minneapolis, MN",26050
25025080801,"Fenway/Kenmore, Boston, MA",26050
37101040202,"Zebulon, NC",26050
53033030202,"Federal Way, WA",26049
6037577100,"Belmont Heights, Long Beach, CA",26049
6071006500,"San Bernardino International Airport, San Bernardino, CA",26048
29189210100,"St. Louis, MO",26045
12086002705,"Edgewater, Miami, FL",26045
37119005825,"Pineville, NC",26044
6037543322,"Carson, CA",26043
27053000300,"Victory, Minneapolis, MN",26043
36061021200,"Upper Manhattan, New York, NY",26043
21093000400,"Radcliff, KY",26042
6037554002,"Bellflower, CA",26042
39099804100,"North Heights, Youngstown, OH",26041
6037104203,"Pacoima, Los Angeles, CA",26041
48201312800,"Southeast Houston, Houston, TX",26040
48113007201,"Northwest Dallas, Dallas, TX",26039
51620090200,"Franklin, VA",26039
37001021201,"Haw River, NC",26037
51760070802,"South Richmond, Richmond, VA",26035
1017954600,"Valley, AL",26035
6095252909,"Vacaville, CA",26035
6037532800,"South Los Angeles, Los Angeles, CA",26035
13215002500,"Columbus, GA",26034
37119001505,"Newell South, Charlotte, NC",26034
39061023521,"Blue Ash, OH",26034
5069002104,"Pine Bluff, AR",26034
6065041911,"Corona, CA",26033
48329000600,"Club Estates, Midland, TX",26032
36063021300,"Niagara Falls, NY",26032
32003003636,"North Las Vegas, NV",26031
17031420100,"South Side, Chicago, IL",26031
1033020200,"Sheffield, AL",26030
9009141100,"West New Haven, New Haven, CT",26029
51760070801,"Piney Knolls, Richmond, VA",26029
39113070102,"Dayton, OH",26029
26163535300,"Detroit, MI",26028
48201522402,"Northwest Houston, Houston, TX",26028
1081042005,"Smiths Station, AL",26028
6037600400,"South Los Angeles, Los Angeles, CA",26028
12103024511,"Saint Petersburg, FL",26027
29189210806,"Florissant, MO",26027
25009205900,"Lynn, MA",26027
37093970402,"Red Springs, NC",26026
37119001701,"Commonwealth Park, Charlotte, NC",26026
6099002004,"Modesto, CA",26026
45019002103,"Johns Island, SC",26025
17031320600,"South Loop, Chicago, IL",26024
24510150900,"Windsor Hills, Baltimore, MD",26023
6037127605,"Lake Balboa, Los Angeles, CA",26023
37085071401,"Cameron, NC",26023
12031013504,"Westside, Jacksonville, FL",26023
51059421002,"Springfield, VA",26023
17031460302,"South Chicago, Chicago, IL",26022
48439106511,"John T White, Fort Worth, TX",26022
5119002900,"North Little Rock, AR",26021
17019005500,"Urbana, IL",26020
4013112401,"Homestead Terrace, Phoenix, AZ",26020
42029302600,"West Chester, PA",26020
45073030701,"Seneca, SC",26020
22071001745,"New Orleans East Area, New Orleans, LA",26019
37183053520,"Cary, NC",26019
51059482501,"Herndon, VA",26017
6073003004,"Encanto, San Diego, CA",26017
39057200103,"Fairborn, OH",26016
4019003501,"Naylor, Tucson, AZ",26015
13133950400,"Greensboro, GA",26015
48355001701,"Central City, Corpus Christi, TX",26015
48439105505,"Fort Worth, TX",26014
22051025202,"Terrytown, LA",26014
48439111514,"Southeast Arlington, Arlington, TX",26011
12087972100,"Key West, FL",26011
42003260200,"Perry North, Pittsburgh, PA",26010
48039662000,"West Columbia, TX",26010
29095000300,"Columbus Park, Kansas City, MO",26009
22071001702,"Gentilly, New Orleans, LA",26009
36103147300,"Bay Shore, NY",26009
45045001204,"Greenville, SC",26008
48201422401,"Southwest Houston, Houston, TX",26008
51047930102,"Rixeyville, VA",26007
39049006945,"Northern Woods, Columbus, OH",26007
55025000501,"Orchard Ridge, Madison, WI",26005
28067951000,"Ellisville, MS",26005
47037016300,"Edgehill, Nashville, TN",26005
39095003300,"ONYX, Toledo, OH",26003
21093001401,"Elizabethtown, KY",26002
48113010601,"West Dallas, Dallas, TX",26001
47037019600,"Nashville, TN",26001
21111002800,"Algonquin, Louisville, KY",25999
37119005308,"Hidden Valley, Charlotte, NC",25998
6073003209,"Bay Terraces, San Diego, CA",25998
51710004400,"Broad Creek, Norfolk, VA",25997
17197883206,"Joliet, IL",25996
36103122501,"Wyandanch, NY",25996
28073020400,"Purvis, MS",25996
1073002306,"Crestwood South, Birmingham, AL",25994
22051025001,"Gretna, LA",25994
18097341904,"Wayne, Indianapolis, IN",25991
40019892800,"Ardmore, OK",25988
12086001204,"North Miami, FL",25988
45019000100,"Charleston, SC",25988
37041930200,"Edenton, NC",25988
36047025902,"Kings County, NY",25987
24011955201,"Ridgely, MD",25987
53053071707,"Tacoma, WA",25987
12083002601,"Ocala, FL",25987
37101040700,"Smithfield, NC",25985
47043060501,"Dickson, TN",25984
17031250700,"Austin, Chicago, IL",25984
48141010600,"El Paso, TX",25983
6037430901,"Monrovia, CA",25983
48099010804,"Copperas Cove, TX",25983
47187050601,"Franklin, TN",25982
6013358000,"Rodeo, CA",25982
34023004800,"Perth Amboy, NJ",25982
12057001200,"Old Seminole Heights, Tampa, FL",25982
51550021004,"Great Bridge, Chesapeake, VA",25981
45027960802,"Summerton, SC",25981
36027220300,"Poughkeepsie, NY",25981
18053000800,"Marion, IN",25980
6037603005,"Gardena, CA",25979
12057011605,"Town N Country Alliance, Tampa, FL",25978
47113000400,"Jackson, TN",25977
47157021721,"Memphis, TN",25977
51041100907,"Bon Air, VA",25977
1097003706,"Claremont, Mobile, AL",25976
6037910001,"Littlerock, CA",25976
36047028502,"Kings County, NY",25973
20209040800,"Northeast, Kansas City, KS",25973
27053026818,"Brooklyn Park, MN",25971
48113018130,"Mesquite, TX",25970
48185180101,"Navasota, TX",25969
26149040200,"Three Rivers, MI",25969
12097042602,"Kissimmee, FL",25969
12099001402,"West Palm Beach, FL",25968
13089023422,"Decatur, GA",25968
17031251300,"South Austin, Chicago, IL",25967
13215001200,"Columbus, GA",25964
13179010206,"Hinesville, GA",25964
48161000100,"Fairfield, TX",25963
45079011502,"Columbia, SC",25963
45019003113,"North Charleston, SC",25963
37063000301,"Walltown, Durham, NC",25962
48241950500,"Kirbyville, TX",25961
34025809903,"Monmouth County, NJ",25961
6073006600,"Midway District, San Diego, CA",25961
36047094402,"Kings County, NY",25961
42101029900,"Frankford, Philadelphia, PA",25960
51800075101,"Suffolk, VA",25960
48181000501,"Denison, TX",25960
51003010800,"Terrell, Charlottesville, VA",25959
39061006000,"Hartwell, Cincinnati, OH",25959
47037011002,"Maplewood Heights, Nashville, TN",25959
37081012503,"Lawndale Homes, Greensboro, NC",25959
13067030904,"Marietta, GA",25958
13245010101,"Augusta, GA",25958
48201421201,"Gulfton, Houston, TX",25956
45061920302,"Bishopville, SC",25956
39153506100,"Wallhaven, Akron, OH",25956
42101020200,"North Philadelphia, Philadelphia, PA",25956
53053071601,"Tacoma, WA",25956
6001405200,"Cleveland Heights, Oakland, CA",25955
36001002100,"Albany, NY",25955
48201330600,"Southwest Houston, Houston, TX",25955
24025301302,"Edgewood, MD",25955
13121011303,"East Point, GA",25954
24021750503,"Hawthorne Ridge, Frederick, MD",25954
48201422100,"Southwest Houston, Houston, TX",25953
28029950600,"Wesson, MS",25952
34023001411,"Edison, NJ",25951
37101040600,"Smithfield, NC",25951
37133001102,"Jacksonville, NC",25951
47065011311,"Ooltewah, TN",25950
13223120202,"Dallas, GA",25950
6037125401,"North Hollywood, Los Angeles, CA",25949
48201233701,"Northeast Houston, Galena Park, TX",25948
24510090200,"Ednor Gardens - Lakeside, Baltimore, MD",25948
22071000617,"Tall Timbers - Brechtel, New Orleans, LA",25947
26161405600,"Bryant Pattengill East, Ann Arbor, MI",25947
12086003702,"Downtown Miami, Miami, FL",25946
42101027901,"North Philadelphia, Philadelphia, PA",25946
36055010901,"East Irondequoit, Rochester, NY",25946
4013082002,"Maryvale Village, Phoenix, AZ",25945
51810045803,"Virginia Beach, VA",25945
42003050600,"Upper Hill, Pittsburgh, PA",25943
4013093200,"Peoria, AZ",25943
12033002605,"Three Waters Green, Pensacola, FL",25943
21067002002,"Calumet, Lexington, KY",25942
13245010204,"Augusta, GA",25942
6037576503,"Eastside, Long Beach, CA",25941
12033000500,"South Pensacola, Pensacola, FL",25941
6037237800,"South Los Angeles, Los Angeles, CA",25941
48201314300,"South Main, Houston, TX",25940
6037540202,"Lynwood, CA",25940
48113017003,"Seagoville, TX",25939
18141000700,"Park Avenue, South Bend, IN",25938
48201254500,"Baytown, TX",25938
13245001601,"Forest Hills, Augusta, GA",25938
22015010601,"Bossier City, LA",25937
40109103000,"Central Oklahoma City, Oklahoma City, OK",25937
47125101304,"Clarksville, TN",25937
8031004104,"East, Denver, CO",25935
48201233600,"Clinton Park Tri-Community, Houston, TX",25935
36081036500,"Queens County, NY",25935
6019003500,"Fresno, CA",25934
48245000310,"Beaumont, TX",25934
48139060101,"Ferris, TX",25934
36029006501,"Grant Ferry, Buffalo, NY",25933
1089010624,"Harvest, AL",25933
51710007002,"Poplar Hall, Norfolk, VA",25933
34013010900,"East Orange, NJ",25933
39049008360,"Hilltop, Columbus, OH",25932
8031003702,"Central, Denver, CO",25932
17089850800,"Elgin, IL",25931
22071000300,"McDonough, New Orleans, LA",25931
6073001400,"North Park, San Diego, CA",25931
37183052803,"Gatewood, Garner, NC",25930
9003501800,"Clay Arsenal, Hartford, CT",25930
40109106912,"Central Oklahoma City, Oklahoma City, OK",25930
12057003100,"Ybor Heights, Tampa, FL",25930
1101005609,"Montgomery, AL",25929
6037602504,"Hawthorne, CA",25928
47157020102,"Millington, TN",25925
12011060609,"Plantation, FL",25925
21111000900,"Shawnee, Louisville, KY",25924
12099005814,"Seminole Manor, Lake Worth, FL",25924
1073012500,"Sherman Heights, Mulga, AL",25924
51760010600,"Ginter Park Terrace, Richmond, VA",25923
48201422600,"Southwest Houston, Houston, TX",25923
6013359202,"Pinole, CA",25921
36119001302,"Park Hill, Yonkers, NY",25920
1089011011,"Madison, AL",25919
17197883208,"Joliet, IL",25919
51087201201,"Highland Springs, VA",25919
36103145702,"Brentwood, NY",25919
51137110102,"Unionville, VA",25918
24005400702,"Baltimore, MD",25918
26163531500,"Dexter-Linwood, Detroit, MI",25918
48113015404,"Grand Prairie, TX",25918
28057950500,"Fulton, MS",25917
37045951000,"Shelby, NC",25917
28121020600,"Pearl, MS",25916
37081017100,"Forest Oaks, Greensboro, NC",25916
36029001600,"Broadway - Fillmore, Buffalo, NY",25915
28049010304,"Clinton, MS",25914
5119003202,"North Little Rock, AR",25913
51760010300,"Northside, Richmond, VA",25913
6037240500,"South Los Angeles, Los Angeles, CA",25913
45045003304,"Piedmont, SC",25912
20173005900,"South Area, Wichita, KS",25912
40143005300,"Tulsa, OK",25911
36081025400,"Queens County, NY",25911
20173008200,"El Pueblo, Wichita, KS",25910
27053009600,"Powderhorn, Minneapolis, MN",25909
5079960300,"Lincoln County, AR",25909
17031804705,"Hoffman Estates, IL",25909
20173005800,"Oakview, Wichita, KS",25909
25017351203,"Ward Two, Somerville, MA",25908
18043070400,"New Albany, IN",25907
45075010800,"Orangeburg, SC",25907
37147000603,"Winterville, NC",25906
45019003500,"North Charleston, SC",25906
17097862200,"Waukegan, IL",25905
24041960300,"Easton, MD",25905
18097360601,"Warren, Indianapolis, IN",25904
42073000900,"New Castle, PA",25903
28121020211,"Brandon, MS",25902
17031817700,"Maywood, IL",25901
1073011804,"Center Point, AL",25900
17097861504,"Waukegan, IL",25897
48201533901,"Northwest Park, Houston, TX",25896
48453002109,"MLK, Austin, TX",25896
36055008000,"Group 14621, Rochester, NY",25896
17031381500,"Bronzeville, Chicago, IL",25895
24003706301,"Annapolis, MD",25894
6013381000,"Richmond, CA",25894
48201520500,"Northwest Houston, Houston, TX",25894
48201333100,"Southeast Houston, Houston, TX",25894
48015760502,"Bellville, TX",25893
55079014700,"Avenues West, Milwaukee, WI",25893
6065044200,"Banning, CA",25892
13067030901,"Marietta, GA",25891
6095252908,"Vacaville, CA",25891
1067030200,"Abbeville, AL",25890
48201451700,"Westside, Houston, TX",25890
45059920900,"Joanna, SC",25890
37127010900,"Nashville, NC",25890
5043490100,"Monticello, AR",25889
17201000512,"Rockford, IL",25889
39061020811,"Monfort Heights East, Cincinnati, OH",25888
47157022600,"Memphis, TN",25888
24510280404,"Irvington, Baltimore, MD",25888
22005031000,"Donaldsonville, LA",25887
48167723000,"La Marque, TX",25887
29019001202,"Columbia, MO",25887
48201331700,"South Acres/ Crestmont Park, Houston, TX",25886
34039039500,"Plainfield, NJ",25886
48099010803,"Copperas Cove, TX",25886
17167000503,"Springfield, IL",25885
13089022204,"Greater Valley Brook, Decatur, GA",25885
22071003302,"Fillmore, New Orleans, LA",25885
17031833900,"South Side, Chicago, IL",25883
48287000400,"Giddings, TX",25883
18043070700,"New Albany, IN",25881
12095013512,"South Semoran, Orlando, FL",25881
51183870100,"Stony Creek, VA",25881
13257970200,"Toccoa, GA",25880
37015960300,"Lewiston Woodville, NC",25880
17031010400,"Rogers Park, Chicago, IL",25880
1097002000,"Venetia, Mobile, AL",25880
21111010902,"Avondale Melbourne Heights, Louisville, KY",25879
17031390500,"South Side, Chicago, IL",25879
36119008000,"Port Chester, NY",25879
36047096600,"Kings County, NY",25879
36059406702,"Hempstead, NY",25876
6073011802,"National City, CA",25875
17031431200,"South Side, Chicago, IL",25875
36005035900,"Bronx County, NY",25874
24031700822,"Gaithersburg, MD",25874
34013002500,"Lower Vailsburg, Newark, NJ",25874
12111381401,"Fort Pierce, FL",25873
1101005408,"Montgomery, AL",25873
12105013400,"Winter Haven, FL",25872
48485012400,"Wichita Falls, TX",25870
24510160802,"Edmondson, Baltimore, MD",25870
6037234300,"Leimert Park, Los Angeles, CA",25868
39035151800,"East Cleveland, OH",25868
26163504800,"Detroit, MI",25867
29510126600,"Old North St. Louis, St. Louis, MO",25867
53033030003,"Des Moines, WA",25866
36103158705,"Middle Island, NY",25866
22017025100,"Mira, LA",25866
42101020000,"North Philadelphia, Philadelphia, PA",25866
48029121508,"Northeast Side, San Antonio, TX",25865
12005001100,"Panama City, FL",25864
6037242300,"South Los Angeles, Los Angeles, CA",25864
48373210302,"Livingston, TX",25863
36119000300,"Yonkers, NY",25862
13217100502,"Covington, GA",25861
28113950700,"Magnolia, MS",25860
39095002401,"Ottawa, Toledo, OH",25860
17031827200,"Phoenix, IL",25860
45085001902,"Sumter, SC",25860
13063040519,"Atlanta, GA",25859
6037575300,"Poly High, Long Beach, CA",25859
12095013604,"Bryn Mawr, Orlando, FL",25859
6037431200,"Duarte, CA",25857
17077010800,"Carbondale, IL",25857
42101013800,"Brewerytown, Philadelphia, PA",25856
28059042600,"Pascagoula, MS",25856
12095013505,"Southeast Orlando, Orlando, FL",25856
48201231400,"Northeast Houston, Houston, TX",25855
45019005600,"West Ashley, Charleston, SC",25855
48453002209,"Manor, TX",25854
6037575102,"Eastside, Long Beach, CA",25853
22071001725,"Little Woods, New Orleans, LA",25853
36081008300,"Queens County, NY",25853
1097003204,"Bolton, Mobile, AL",25853
26163520400,"Midtown, Detroit, MI",25853
29510115700,"Dutchtown, St. Louis, MO",25853
22095070100,"LaPlace, LA",25852
4013109702,"Maryvale Village, Phoenix, AZ",25852
22017024106,"Jenkins Subdiv., Pinecroft Subdiv., Shreveport, LA",25851
39061021571,"Cincinnati, OH",25851
1073003900,"Birmingham, AL",25851
51685920200,"Manassas Park, VA",25851
12086009400,"Miami Gardens, FL",25851
42003562400,"Beltzhoover, Pittsburgh, PA",25850
26081003400,"South East End, Grand Rapids, MI",25849
42071013501,"Lancaster, PA",25849
48157670602,"Southwest Houston, Missouri City, TX",25849
12001001803,"Gainesville, FL",25847
6071007404,"Amber Hills, Highland, CA",25847
51087201102,"Henrico, VA",25847
45019004400,"Charleston, SC",25846
24027605503,"Harper's Choice, Columbia, MD",25846
22051027812,"Harvey, LA",25845
6065042009,"Perris, CA",25845
20173003800,"Schweiter, Wichita, KS",25845
37159051303,"Salisbury, NC",25844
28049010809,"Jackson, MS",25844
5093011200,"Osceola, AR",25844
4013071910,"Downtown, Peoria, AZ",25843
18097340202,"Speedway, IN",25843
29510110400,"Jeff-Vander-Lou, St. Louis, MO",25842
48113013721,"Southwest Carrollton, Carrollton, TX",25842
51550020003,"Indian River, Chesapeake, VA",25841
42045402400,"Darby, PA",25841
6073018700,"Camp Pendleton North, CA",25841
18089020700,"Hammond, IN",25841
1125012100,"Tuscaloosa, AL",25840
6081611700,"Belle Haven, Menlo Park, CA",25840
48201533000,"Acres Homes, Houston, TX",25838
51550020200,"South Norfolk, Chesapeake, VA",25838
42101007300,"Southwest Philadelphia, Philadelphia, PA",25838
48201433003,"Chinatown, Houston, TX",25837
27123033800,"Summit - University, Saint Paul, MN",25836
1073013901,"Dolomite, Birmingham, AL",25836
20209044301,"Bethel Welborn, Kansas City, KS",25835
20177003100,"East Topeka, Topeka, KS",25835
24510150800,"Garwyn Oaks, Baltimore, MD",25834
48231960600,"Commerce, TX",25834
36027140200,"Arlington, NY",25834
13063040204,"Atlanta, GA",25834
6067007503,"Willow Rock Estates, Sacramento, CA",25834
26163541700,"Detroit, MI",25832
37147001500,"Grifton, NC",25832
26163501500,"Cornerstone Village, Detroit, MI",25832
36005022702,"Bronx County, NY",25832
1097001902,"Mobile, AL",25831
42101017201,"Allegheny West, Philadelphia, PA",25831
17031700502,"Ashburn, Chicago, IL",25830
48339693300,"Conroe, TX",25829
